job_name,submit_time,duration,region,k,L_max,submit_local_hour,band,alpha,assigned_region
j_067139,21388825.1,4.6,France,5,4.1,14.34,day,1.0,France
j_103622,21388894.7,3.9,Korea,5,1.0,22.36,night,1.0,Germany
j_140126,21389012.8,4119.3,Japan,1,75603.2,22.39,night,1.0,France
j_067106,21389594.7,5.1,France,5,2.1,14.55,day,1.0,France
j_067126,21389609.2,2.5,France,5,4.0,14.56,day,1.0,Germany
j_085399,21389774.6,1.5,Germany,5,2.0,14.6,day,1.0,France
j_140117,21389832.7,26.5,Japan,4,46.6,22.62,night,1.0,Germany
j_048875,21390001.3,7.1,US_East,5,2.9,8.67,day,1.0,France
j_103612,21390363.3,8.7,Korea,5,2.8,22.77,night,1.0,France
j_085358,21391113.6,16.3,Germany,5,1.6,14.98,day,1.0,France
j_140140,21391506.7,10050.0,Japan,1,76151.6,23.09,night,1.0,France
j_030641,21391633.4,7.7,US_Central,5,2.8,8.12,day,1.0,US_West
j_067122,21391692.0,47.8,France,4,19.9,15.14,day,1.0,US_West
j_012388,21392140.3,2171.5,US_West,2,13143.6,6.26,night,1.0,US_West
j_103631,21392332.4,3117.8,Korea,2,12895.4,23.31,night,1.0,France
j_067117,21392361.9,46.3,France,4,16.3,15.32,day,1.0,US_West
j_030614,21392421.0,8.9,US_Central,5,1.4,8.34,day,1.0,US_West
j_140114,21392705.0,1602.4,Japan,2,11321.5,23.42,night,1.0,US_West
j_140133,21392755.2,6747.0,Japan,1,67347.3,23.43,night,1.0,France
j_067123,21392994.6,10.3,France,4,23.8,15.5,day,1.0,France
j_030645,21393076.0,14765.1,US_Central,1,44749.4,8.52,day,1.0,France
j_048850,21393134.3,2.5,US_East,5,4.6,9.54,day,1.0,US_West
j_030629,21393241.1,41.4,US_Central,4,15.2,8.57,day,1.0,US_West
j_121869,21393411.4,9.1,India,4,16.9,20.11,night,1.0,France
j_067113,21393960.4,95.2,France,3,469.6,15.77,day,1.0,France
j_121864,21394039.8,12.2,India,4,57.1,20.29,night,1.0,France
j_067115,21394518.9,10.3,France,5,2.1,15.92,day,1.0,France
j_085355,21394555.3,4708.6,Germany,1,54784.2,15.93,day,1.0,US_West
j_140141,21394564.7,21600.0,Japan,1,54732.3,23.93,night,1.0,US_West
j_140147,21394733.9,3638.3,Japan,2,7671.7,23.98,night,1.0,US_West
j_103600,21394867.9,12165.7,Korea,1,70099.0,0.02,night,1.0,France
j_048883,21395118.4,1.9,US_East,5,1.1,10.09,day,1.0,US_West
j_030648,21395153.4,5.4,US_Central,5,3.3,9.1,day,1.0,France
j_012376,21395250.5,220.3,US_West,3,254.2,7.13,night,1.0,US_West
j_103615,21395535.1,15644.1,Korea,1,59599.6,0.2,night,1.0,US_West
j_085391,21395671.9,68.1,Germany,3,276.1,16.24,day,1.0,France
j_048867,21395998.8,5339.1,US_East,2,8165.6,10.33,day,1.0,US_West
j_067100,21396863.6,25.4,France,4,21.9,16.57,day,1.0,US_West
j_085394,21396989.4,5.8,Germany,5,2.6,16.61,day,1.0,France
j_121896,21397011.2,1176.6,India,1,62170.4,21.11,night,1.0,France
j_030642,21397064.2,94.9,US_Central,4,25.5,9.63,day,1.0,US_West
j_030625,21397882.5,38.2,US_Central,4,31.5,9.86,day,1.0,France
j_121884,21398092.1,8419.6,India,1,81490.4,21.41,night,1.0,France
j_121863,21398149.6,423.8,India,3,204.3,21.43,night,1.0,France
j_085395,21398158.8,134.7,Germany,3,160.5,16.93,day,1.0,US_West
j_048898,21398512.6,3.9,US_East,4,55.2,11.03,day,1.0,France
j_048862,21398535.2,3.2,US_East,5,1.1,11.04,day,1.0,US_East
j_048854,21398661.1,6.1,US_East,5,2.5,11.07,day,1.0,US_West
j_030643,21399237.8,2.5,US_Central,5,3.3,10.23,day,1.0,US_East
j_103635,21399458.8,183.0,Korea,2,7321.3,1.29,night,1.0,US_East
j_048855,21399481.3,212.6,US_East,3,320.1,11.3,day,1.0,France
j_067148,21399526.2,2.9,France,5,1.8,17.31,day,1.0,France
j_012385,21399650.9,24.9,US_West,4,46.9,8.35,day,1.0,US_West
j_048866,21400021.7,40.3,US_East,4,23.4,11.45,day,1.0,US_West
j_103607,21400794.9,6910.6,Korea,1,44687.4,1.67,night,1.0,France
j_048858,21400952.0,3.4,US_East,5,2.3,11.71,day,1.0,France
j_030626,21401077.4,6.1,US_Central,5,3.0,10.74,day,1.0,US_West
j_012371,21401104.3,9.6,US_West,5,3.9,8.75,day,1.0,US_West
j_012357,21401213.2,2599.4,US_West,1,85840.4,8.78,day,1.0,US_West
j_012390,21401697.9,1189.9,US_West,1,55539.4,8.92,day,1.0,US_West
j_030620,21401731.0,16716.9,US_Central,1,65426.5,10.93,day,1.0,France
j_121879,21401866.0,2684.7,India,2,9926.5,22.46,night,1.0,US_West
j_048869,21401927.2,3.9,US_East,5,1.3,11.98,day,1.0,US_East
j_048860,21402290.6,1.9,US_East,5,2.8,12.08,day,1.0,France
j_103634,21402505.6,5025.6,Korea,1,58970.3,2.14,night,1.0,France
j_012369,21402887.2,1801.5,US_West,1,84758.5,9.25,day,1.0,France
j_048893,21403005.4,18.0,US_East,4,15.5,12.28,day,1.0,US_West
j_121865,21403170.2,7.7,India,5,3.0,22.83,night,1.0,France
j_030630,21403639.0,5.7,US_Central,5,1.1,11.46,day,1.0,France
j_030601,21403739.7,9.7,US_Central,5,4.7,11.48,day,1.0,US_West
j_048879,21403986.3,45.2,US_East,3,210.1,12.55,day,1.0,France
j_140119,21404772.8,5812.6,Japan,1,66831.5,2.77,night,1.0,US_West
j_012370,21405189.4,392.4,US_West,3,481.9,9.89,day,1.0,US_West
j_140149,21405202.0,3187.4,Japan,2,19189.0,2.89,night,1.0,France
j_048861,21405483.7,5.1,US_East,5,3.3,12.97,day,1.0,US_West
j_121851,21405699.3,2321.9,India,1,73007.0,23.53,night,1.0,US_East
j_048894,21405812.7,4.2,US_East,5,3.8,13.06,day,1.0,US_West
j_140138,21405896.3,7.0,Japan,5,3.3,3.08,night,1.0,France
j_048859,21406303.8,101.3,US_East,4,19.0,13.2,day,1.0,US_East
j_012389,21406464.8,3635.5,US_West,1,56165.2,10.24,day,1.0,US_East
j_067143,21407032.9,7674.9,France,1,47138.5,19.4,day,1.0,France
j_103601,21407297.2,4203.3,Korea,2,8833.4,3.47,night,1.0,US_East
j_048899,21407442.7,6.7,US_East,5,3.7,13.51,day,1.0,US_West
j_085368,21407792.9,7.3,Germany,5,1.6,19.61,day,1.0,US_East
j_030631,21407820.7,32.4,US_Central,4,18.3,12.62,day,1.0,US_West
j_103617,21407946.6,2294.9,Korea,1,78302.0,3.65,night,1.0,US_West
j_121856,21408242.7,3158.2,India,1,45863.0,0.23,night,1.0,US_West
j_140123,21408313.4,8624.9,Japan,1,69421.4,3.75,night,1.0,US_East
j_140145,21408337.4,3.9,Japan,5,1.6,3.76,night,1.0,US_West
j_103644,21408436.1,707.5,Korea,2,8806.2,3.79,night,1.0,France
j_121898,21408577.8,1036.6,India,2,24837.1,0.33,night,1.0,US_West
j_121887,21408672.3,6.4,India,4,55.9,0.35,night,1.0,US_East
j_121860,21408771.8,13.6,India,5,4.9,0.38,night,1.0,US_East
j_121893,21408819.2,293.2,India,3,263.0,0.39,night,1.0,US_West
j_121855,21408906.3,2.7,India,5,2.6,0.42,night,1.0,France
j_030632,21408985.3,11.2,US_Central,4,54.4,12.94,day,1.0,France
j_103611,21409115.0,5146.6,Korea,1,77295.5,3.98,night,1.0,US_West
j_012391,21409407.7,44.6,US_West,4,27.0,11.06,day,1.0,US_East
j_140109,21409545.3,6423.2,Japan,1,70030.0,4.1,night,1.0,France
j_048897,21409657.8,2.5,US_East,5,1.5,14.13,day,1.0,US_East
j_085363,21409696.0,5.8,Germany,5,3.6,20.14,night,1.0,US_West
j_103608,21409805.7,6629.2,Korea,1,82126.3,4.17,night,1.0,US_East
j_067120,21410245.8,3977.9,France,2,26703.6,20.29,night,1.0,US_West
j_140144,21410353.7,4001.7,Japan,1,77087.6,4.32,night,1.0,France
j_103602,21410649.1,4746.6,Korea,1,56325.4,4.4,night,1.0,US_East
j_140124,21410774.1,15838.9,Japan,1,62548.7,4.44,night,1.0,US_West
j_012364,21410837.6,89.1,US_West,3,137.0,11.45,day,1.0,US_East
j_121888,21410881.9,4999.0,India,1,64597.5,0.97,night,1.0,France
j_048884,21410907.0,2097.1,US_East,2,11097.3,14.47,day,1.0,France
j_121895,21411352.7,7373.6,India,1,45049.8,1.1,night,1.0,US_East
j_012397,21411512.8,30.4,US_West,4,19.5,11.64,day,1.0,France
j_140142,21411580.3,916.8,Japan,1,56824.2,4.66,night,1.0,US_West
j_030638,21411763.4,5.9,US_Central,5,3.9,13.71,day,1.0,US_East
j_121890,21411880.9,2782.8,India,1,61282.8,1.24,night,1.0,France
j_140105,21412159.9,6734.3,Japan,1,51787.4,4.82,night,1.0,France
j_085360,21412298.1,3.5,Germany,5,4.9,20.86,night,1.0,US_West
j_012352,21412336.8,3.6,US_West,5,1.2,11.87,day,1.0,France
j_012381,21412337.4,33.9,US_West,4,18.3,11.87,day,1.0,France
j_085385,21412548.3,2952.0,Germany,1,43577.7,20.93,night,1.0,US_East
j_030634,21412698.1,2.3,US_Central,5,2.0,13.97,day,1.0,US_Central
j_121866,21412744.7,3826.4,India,1,52828.7,1.48,night,1.0,France
j_048896,21412788.2,1612.3,US_East,1,62632.2,15.0,day,1.0,US_East
j_012350,21413032.9,3533.8,US_West,2,25915.3,12.06,day,1.0,US_East
j_067107,21413060.4,1528.5,France,1,53316.7,21.07,night,1.0,US_East
j_012377,21413361.2,3326.3,US_West,1,76345.7,12.16,day,1.0,US_West
j_012383,21413553.3,37.3,US_West,4,32.5,12.21,day,1.0,US_East
j_030604,21413700.6,2.4,US_Central,5,4.1,14.25,day,1.0,US_East
j_103605,21413865.6,170.2,Korea,3,192.8,5.3,night,1.0,France
j_012372,21413872.8,3.7,US_West,5,2.7,12.3,day,1.0,US_Central
j_067109,21414143.4,34.5,France,4,50.3,21.37,night,1.0,US_West
j_030613,21414375.0,6153.7,US_Central,1,48390.8,14.44,day,1.0,US_East
j_121878,21414455.2,16.0,India,5,2.8,1.96,night,1.0,France
j_121880,21414583.1,5461.4,India,1,84536.2,2.0,night,1.0,France
j_140120,21414640.7,289.6,Japan,3,225.7,5.51,night,1.0,US_West
j_103641,21415266.3,203.7,Korea,4,28.1,5.69,night,1.0,US_West
j_121889,21415488.5,99.5,India,3,177.1,2.25,night,1.0,US_West
j_121871,21415500.3,24.0,India,4,56.1,2.25,night,1.0,US_West
j_121854,21415527.8,4336.4,India,1,81243.3,2.26,night,1.0,US_West
j_012374,21415662.0,3880.1,US_West,1,66856.6,12.8,day,1.0,US_West
j_140135,21416302.2,1465.8,Japan,1,61042.5,5.97,night,1.0,US_East
j_012378,21416848.0,68.2,US_West,3,488.4,13.12,day,1.0,France
j_067116,21416971.6,7.9,France,5,1.7,22.16,night,1.0,France
j_121870,21417557.9,9.7,India,4,48.8,2.82,night,1.0,France
j_012396,21417691.4,8.6,US_West,5,2.5,13.36,day,1.0,US_West
j_030644,21417759.6,3.0,US_Central,5,3.0,15.38,day,1.0,France
j_067138,21418018.5,11315.2,France,1,54417.2,22.45,night,1.0,France
j_085370,21418529.1,4369.2,Germany,2,19317.5,22.59,night,1.0,France
j_103613,21418700.5,20.7,Korea,5,2.1,6.64,night,1.0,US_West
j_012355,21418727.7,8.2,US_West,5,1.9,13.65,day,1.0,US_West
j_067108,21418895.2,21121.4,France,1,59517.1,22.69,night,1.0,France
j_067105,21418906.1,21600.0,France,1,72968.9,22.7,night,1.0,US_West
j_030649,21419064.3,28.1,US_Central,4,54.9,15.74,day,1.0,US_West
j_121872,21419398.2,1148.7,India,1,46509.8,3.33,night,1.0,France
j_121881,21419564.9,16970.9,India,1,51358.7,3.38,night,1.0,US_East
j_067136,21419566.8,1254.3,France,1,47599.3,22.88,night,1.0,US_West
j_048865,21419647.3,7.0,US_East,5,1.3,16.9,day,1.0,US_West
j_121876,21419739.0,2448.8,India,2,14423.6,3.43,night,1.0,US_West
j_012399,21420264.9,29.0,US_West,4,15.6,14.07,day,1.0,France
j_012351,21420268.4,5.2,US_West,5,3.8,14.07,day,1.0,US_West
j_085375,21420442.3,11384.9,Germany,1,73822.5,23.12,night,1.0,France
j_012360,21420526.7,58.6,US_West,4,18.4,14.15,day,1.0,US_West
j_067146,21421162.0,6803.2,France,1,43750.7,23.32,night,1.0,US_West
j_012365,21421831.0,6.0,US_West,4,47.0,14.51,day,1.0,France
j_067132,21422389.3,25.7,France,4,17.3,23.66,night,1.0,US_West
j_048892,21422800.0,10.4,US_East,5,4.6,17.78,day,1.0,US_West
j_085364,21422988.8,38.2,Germany,4,28.9,23.83,night,1.0,France
j_121858,21423177.5,96.9,India,3,481.6,4.38,night,1.0,US_West
j_030622,21423223.5,2.5,US_Central,5,1.2,16.9,day,1.0,US_West
j_121875,21423224.1,1452.1,India,2,9679.5,4.4,night,1.0,France
j_030605,21423513.1,10.0,US_Central,5,3.0,16.98,day,1.0,France
j_067124,21423541.4,11159.6,France,1,53728.1,23.98,night,1.0,France
j_121862,21423591.4,1833.9,India,1,66651.6,4.5,night,1.0,US_West
j_030612,21423764.2,14000.0,US_Central,1,52818.8,17.05,day,1.0,France
j_121886,21423812.9,2.3,India,5,4.1,4.56,night,1.0,France
j_085382,21424164.0,3257.3,Germany,2,20045.2,0.16,night,1.0,France
j_085365,21424337.9,14.1,Germany,5,1.2,0.2,night,1.0,France
j_048882,21424388.7,32.7,US_East,4,16.7,18.22,day,1.0,France
j_030607,21424751.4,9.2,US_Central,5,4.6,17.32,day,1.0,US_West
j_085384,21425089.4,10976.8,Germany,1,74738.0,0.41,night,1.0,France
j_085369,21425250.3,15951.8,Germany,1,66722.7,0.46,night,1.0,US_West
j_103645,21425442.2,30.0,Korea,4,21.6,8.51,day,1.0,US_West
j_067140,21425567.1,2.1,France,5,4.5,0.55,night,1.0,US_West
j_085398,21425662.1,63.0,Germany,4,15.3,0.57,night,1.0,US_West
j_067130,21426394.0,368.3,France,2,28301.7,0.78,night,1.0,US_West
j_140116,21426945.4,6.3,Japan,5,3.3,8.93,day,1.0,France
j_121903,21427514.1,77.3,India,3,130.0,5.59,night,1.0,US_West
j_067161,21427663.7,21159.1,France,1,76004.7,1.13,night,1.0,France
j_085426,21427705.6,3364.7,Germany,1,51302.7,1.14,night,1.0,US_West
j_140184,21427841.4,21600.0,Japan,1,49284.3,9.18,day,1.0,US_West
j_085416,21428093.9,1315.7,Germany,2,18514.4,1.25,night,1.0,US_West
j_048940,21428287.6,7877.7,US_East,1,75069.0,19.3,day,1.0,France
j_067188,21428305.1,1878.7,France,1,77282.3,1.31,night,1.0,US_West
j_067176,21428426.4,3032.1,France,1,48232.7,1.34,night,1.0,France
j_140178,21428661.7,1600.7,Japan,2,9444.0,9.41,day,1.0,France
j_085419,21428728.8,2400.5,Germany,2,16661.5,1.42,night,1.0,US_East
j_121918,21429160.3,20.8,India,4,22.3,6.04,night,1.0,US_West
j_103658,21429320.7,2.7,Korea,5,1.7,9.59,day,1.0,US_West
j_121905,21429375.8,1019.2,India,1,58722.5,6.1,night,1.0,US_East
j_048917,21429679.2,35.6,US_East,4,24.0,19.69,day,1.0,France
j_012403,21430279.3,13.0,US_West,5,2.3,16.86,day,1.0,US_West
j_121930,21430614.8,2.9,India,5,1.2,6.45,night,1.0,US_West
j_085418,21431041.9,1644.4,Germany,1,75348.2,2.07,night,1.0,France
j_067197,21431331.3,146.9,France,3,148.6,2.15,night,1.0,France
j_140169,21431533.7,4.6,Japan,5,3.7,10.2,day,1.0,France
j_085432,21431544.1,64.4,Germany,3,336.6,2.21,night,1.0,US_West
j_012424,21431595.1,15762.1,US_West,1,50248.1,17.22,day,1.0,US_East
j_140183,21431637.4,61.7,Japan,4,16.9,10.23,day,1.0,France
j_103676,21432240.5,7.1,Korea,5,2.5,10.4,day,1.0,US_East
j_085412,21432759.3,1207.0,Germany,1,58193.4,2.54,night,1.0,US_East
j_103669,21432778.0,4.5,Korea,5,3.7,10.55,day,1.0,US_West
j_048935,21433107.7,7.7,US_East,5,1.7,20.64,night,1.0,US_West
j_012441,21433238.6,5195.3,US_West,1,45353.8,17.68,day,1.0,US_West
j_140177,21433290.4,8.4,Japan,5,2.6,10.69,day,1.0,US_West
j_067190,21433350.8,16246.3,France,1,74375.1,2.71,night,1.0,US_West
j_067199,21433538.3,8203.3,France,1,65271.2,2.76,night,1.0,US_East
j_121943,21433667.9,9.5,India,5,1.8,7.3,night,1.0,US_West
j_103673,21433880.1,4.4,Korea,5,4.2,10.86,day,1.0,US_West
j_103686,21433964.8,8.2,Korea,5,2.6,10.88,day,1.0,US_East
j_085447,21434834.0,22.6,Germany,4,57.2,3.12,night,1.0,US_West
j_085439,21435117.4,6393.2,Germany,1,73488.1,3.2,night,1.0,France
j_048930,21435408.4,7.0,US_East,5,2.2,21.28,night,1.0,Japan
j_103694,21435517.6,1479.3,Korea,2,25264.0,11.31,day,1.0,US_West
j_140153,21435529.3,7.1,Japan,5,1.1,11.31,day,1.0,US_West
j_085417,21436116.8,19140.1,Germany,1,74498.0,3.48,night,1.0,France
j_085440,21436353.3,20.0,Germany,4,38.0,3.54,night,1.0,US_West
j_067194,21436918.2,33.3,France,4,26.9,3.7,night,1.0,France
j_121926,21437010.0,11.0,India,5,2.4,8.22,day,1.0,France
j_067151,21437463.8,6477.5,France,2,28019.0,3.85,night,1.0,France
j_103657,21437541.8,3.0,Korea,5,2.3,11.87,day,1.0,US_West
j_103696,21437780.3,2.9,Korea,5,2.0,11.94,day,1.0,Japan
j_012401,21437784.1,20.3,US_West,4,50.7,18.94,day,1.0,US_West
j_103693,21437798.1,201.2,Korea,4,45.2,11.94,day,1.0,France
j_030681,21437918.8,4.9,US_Central,5,1.9,20.98,night,1.0,US_West
j_048925,21437984.6,10.4,US_East,5,2.0,22.0,night,1.0,Japan
j_067165,21438387.7,25.1,France,4,16.1,4.11,night,1.0,US_East
j_067193,21438596.3,2.9,France,5,4.6,4.17,night,1.0,US_West
j_012407,21438612.2,7.8,US_West,5,2.2,19.17,day,1.0,France
j_012449,21438977.1,266.4,US_West,3,177.1,19.27,day,1.0,US_East
j_085405,21439074.1,17395.9,Germany,1,43699.4,4.3,night,1.0,US_East
j_085437,21439197.7,3.7,Germany,5,1.1,4.33,night,1.0,France
j_103684,21439557.8,4.2,Korea,5,1.7,12.43,day,1.0,France
j_140196,21439622.5,4.0,Japan,5,1.1,12.45,day,1.0,US_West
j_140199,21439646.5,21547.7,Japan,1,51475.1,12.46,day,1.0,US_East
j_121945,21439917.0,3.4,India,5,1.1,9.03,day,1.0,US_West
j_140160,21440049.8,19.8,Japan,4,28.8,12.57,day,1.0,France
j_085402,21440133.8,1108.1,Germany,1,48131.1,4.59,night,1.0,US_West
j_048942,21440280.5,2131.9,US_East,2,16723.8,22.63,night,1.0,US_East
j_121904,21440498.3,6.6,India,5,2.0,9.19,day,1.0,US_West
j_067157,21440577.0,1217.3,France,1,70616.8,4.72,night,1.0,France
j_121900,21440591.1,14.0,India,4,44.5,9.22,day,1.0,US_West
j_030678,21440869.1,6229.0,US_Central,1,67108.1,21.8,night,1.0,US_East
j_067150,21441260.3,3128.3,France,1,80520.5,4.91,night,1.0,US_East
j_140161,21441271.4,8.6,Japan,5,4.7,12.91,day,1.0,US_West
j_048915,21441273.6,295.8,US_East,3,169.9,22.91,night,1.0,France
j_103679,21441380.4,4.4,Korea,5,1.5,12.94,day,1.0,France
j_030665,21441405.9,13.7,US_Central,4,37.1,21.95,night,1.0,US_East
j_121935,21441606.7,52.7,India,4,38.4,9.5,day,1.0,Japan
j_030659,21441711.0,4.8,US_Central,5,4.3,22.03,night,1.0,US_East
j_030684,21441875.3,3019.6,US_Central,1,58646.8,22.08,night,1.0,France
j_030680,21442009.1,5.3,US_Central,5,3.9,22.11,night,1.0,France
j_140156,21442085.6,4.3,Japan,5,2.0,13.13,day,1.0,France
j_085442,21442311.7,2952.4,Germany,1,46623.8,5.2,night,1.0,US_West
j_103659,21442452.7,358.4,Korea,3,148.7,13.24,day,1.0,France
j_103670,21442738.1,10.1,Korea,4,46.1,13.32,day,1.0,US_West
j_085408,21442812.1,3299.9,Germany,1,64847.5,5.34,night,1.0,France
j_030657,21442950.8,21.1,US_Central,5,2.1,22.38,night,1.0,US_West
j_103678,21443020.6,455.4,Korea,3,263.3,13.39,day,1.0,US_West
j_103671,21443054.7,195.8,Korea,3,382.7,13.4,day,1.0,US_West
j_140185,21443188.6,116.7,Japan,3,226.6,13.44,day,1.0,US_West
j_012429,21443258.4,49.7,US_West,4,36.3,20.46,night,1.0,Japan
j_048948,21443298.8,3023.7,US_East,1,82800.2,23.47,night,1.0,Japan
j_048909,21443349.6,2267.4,US_East,1,57562.0,23.49,night,1.0,US_West
j_067187,21443450.8,319.3,France,3,204.1,5.51,night,1.0,US_East
j_103665,21443520.3,19.0,Korea,4,39.7,13.53,day,1.0,US_East
j_067169,21443569.0,27.9,France,4,48.3,5.55,night,1.0,US_West
j_012435,21443626.2,9.4,US_West,5,1.0,20.56,night,1.0,US_East
j_140154,21444000.3,15.6,Japan,4,19.5,13.67,day,1.0,France
j_103695,21444244.3,54.8,Korea,4,49.7,13.73,day,1.0,US_West
j_103674,21444759.2,3.6,Korea,5,1.5,13.88,day,1.0,US_West
j_067173,21444907.9,121.8,France,3,445.9,5.92,night,1.0,US_East
j_140150,21444924.4,38.8,Japan,4,32.6,13.92,day,1.0,France
j_121940,21444967.0,10.2,India,4,15.9,10.44,day,1.0,France
j_103668,21445535.6,316.3,Korea,3,169.7,14.09,day,1.0,France
j_121939,21445652.6,37.3,India,4,20.4,10.63,day,1.0,US_East
j_140170,21445703.8,2.7,Japan,5,4.5,14.14,day,1.0,US_West
j_085406,21445813.8,21600.0,Germany,1,74143.0,6.17,night,1.0,France
j_030666,21445862.2,917.5,US_Central,1,76346.8,23.18,night,1.0,France
j_085421,21446027.1,40.8,Germany,4,19.3,6.23,night,1.0,US_East
j_048921,21446398.9,3892.5,US_East,1,54769.7,0.33,night,1.0,France
j_121927,21446494.9,2.9,India,5,2.7,10.86,day,1.0,US_West
j_103688,21446575.0,29.3,Korea,4,28.0,14.38,day,1.0,France
j_140174,21446786.9,4009.8,Japan,1,59945.0,14.44,day,1.0,US_East
j_030663,21447364.5,547.0,US_Central,2,7618.7,23.6,night,1.0,US_East
j_140163,21447587.8,4.1,Japan,5,4.2,14.66,day,1.0,US_East
j_030685,21447696.0,16.7,US_Central,5,2.5,23.69,night,1.0,US_West
j_103690,21447792.5,8.4,Korea,5,1.1,14.72,day,1.0,US_East
j_121942,21447827.1,2.5,India,5,1.2,11.23,day,1.0,France
j_140190,21447966.1,18.3,Japan,4,24.0,14.77,day,1.0,US_East
j_048941,21448281.8,1960.1,US_East,1,77482.6,0.86,night,1.0,France
j_067195,21448347.9,10.6,France,5,2.4,6.87,night,1.0,France
j_030664,21448553.8,4.0,US_Central,5,1.0,23.93,night,1.0,US_East
j_030670,21448614.9,1.8,US_Central,5,1.2,23.95,night,1.0,France
j_067180,21448847.2,9629.6,France,1,68330.1,7.01,night,1.0,France
j_121947,21448848.7,3062.0,India,2,23448.7,11.51,day,1.0,US_East
j_103662,21449270.8,5.4,Korea,5,2.1,15.13,day,1.0,US_West
j_140188,21449322.5,6.0,Japan,5,1.1,15.15,day,1.0,US_West
j_103672,21449385.0,157.5,Korea,3,154.6,15.16,day,1.0,US_East
j_012440,21449860.7,2609.3,US_West,1,65570.4,22.29,night,1.0,US_East
j_121902,21449929.8,49.9,India,3,310.1,11.81,day,1.0,France
j_121910,21450035.0,133.2,India,3,268.7,11.84,day,1.0,US_West
j_140195,21450175.1,50.9,Japan,4,54.5,15.38,day,1.0,France
j_048902,21450271.6,13.1,US_East,5,2.8,1.41,night,1.0,US_East
j_085422,21450293.7,4.7,Germany,5,2.1,7.41,night,1.0,US_East
j_121919,21450355.2,19.9,India,5,2.1,11.93,day,1.0,US_East
j_012442,21450391.3,19.1,US_West,4,30.5,22.44,night,1.0,US_West
j_121913,21450782.1,38.2,India,4,19.7,12.05,day,1.0,US_East
j_048929,21450912.1,5.4,US_East,5,3.9,1.59,night,1.0,France
j_103683,21451069.1,12.4,Korea,5,4.4,15.63,day,1.0,US_East
j_103685,21451283.6,347.1,Korea,3,251.9,15.69,day,1.0,France
j_048911,21451625.6,22.2,US_East,3,247.8,1.78,night,1.0,France
j_121938,21451767.2,1.0,India,5,2.0,12.32,day,1.0,US_East
j_121936,21452198.2,2388.0,India,1,47554.7,12.44,day,1.0,France
j_012447,21453095.7,17397.4,US_West,1,53280.1,23.19,night,1.0,US_West
j_048913,21453288.6,3221.9,US_East,1,80090.1,2.25,night,1.0,US_East
j_048922,21453411.3,10.0,US_East,5,4.5,2.28,night,1.0,US_West
j_121933,21453615.6,8.8,India,5,1.7,12.84,day,1.0,France
j_085415,21453638.6,60.5,Germany,4,20.9,8.34,day,1.0,US_East
j_121915,21453746.8,30.0,India,4,59.7,12.87,day,1.0,France
j_121931,21453784.1,2987.8,India,1,55546.5,12.88,day,1.0,US_West
j_048919,21453901.0,14292.2,US_East,1,82502.2,2.42,night,1.0,US_East
j_103650,21453969.1,25.1,Korea,4,17.3,16.44,day,1.0,US_West
j_030675,21454108.2,3449.4,US_Central,1,53163.2,1.47,night,1.0,US_East
j_012411,21454299.7,14400.0,US_West,2,20185.7,23.53,night,1.0,US_East
j_048900,21454348.0,2991.5,US_East,1,47203.7,2.54,night,1.0,US_East
j_030691,21454507.6,13184.8,US_Central,1,68368.0,1.59,night,1.0,France
j_085410,21454599.0,12.6,Germany,5,4.1,8.61,day,1.0,US_West
j_140175,21454791.8,6.9,Japan,5,1.1,16.66,day,1.0,US_East
j_140171,21454982.1,7.1,Japan,5,4.0,16.72,day,1.0,France
j_103653,21455309.8,482.5,Korea,2,12880.6,16.81,day,1.0,France
j_048904,21455383.4,3.3,US_East,5,1.9,2.83,night,1.0,US_West
j_085407,21455437.7,13.5,Germany,4,21.4,8.84,day,1.0,US_East
j_067163,21455509.1,15.6,France,4,16.8,8.86,day,1.0,France
j_030656,21455605.6,2.4,US_Central,5,1.7,1.89,night,1.0,France
j_140194,21455843.8,100.6,Japan,4,26.5,16.96,day,1.0,France
j_030667,21455880.3,11103.7,US_Central,1,45208.9,1.97,night,1.0,US_East
j_030655,21455991.4,21600.0,US_Central,1,43552.3,2.0,night,1.0,US_West
j_012426,21456081.0,6735.6,US_West,1,73657.7,0.02,night,1.0,US_East
j_012417,21456116.0,105.4,US_West,3,505.1,0.03,night,1.0,France
j_030669,21456610.6,964.4,US_Central,2,15414.0,2.17,night,1.0,France
j_140164,21457616.2,21600.0,Japan,1,62195.7,17.45,day,1.0,France
j_048945,21457763.7,446.0,US_East,2,24616.6,3.49,night,1.0,France
